,text_raw,text_clean,text_raw_len,vader,textblob,distilbert,multibert,roberta
1904,"This is when the defence
begins.",this is when the defence begins.,33,0.1027,0.0,0.9838026165962219,3,0.9965916872024536
1905,"Counsel for the defence are not normally allowed to be present
while the accused is being questioned, so afterwards, and if possible
still at the door of the interview room, he has to learn what he can
about it from him and extract whatever he can that might be of use, even
though what the accused has to report is often very confused.","counsel for the defence are not normally allowed to be present while the accused is being questioned, so afterwards, and if possible still at the door of the interview room, he has to learn what he can about it from him and extract whatever he can that might be of use, even though what the accused has to report is often very confused.",340,-0.7178,-0.14875,-0.9985246658325195,4,-0.9975100755691528
1906,"But that
is not the most important thing, as there's really not a lot that can be
learned in this way, although in this, as with anything else, a
competent man will learn more than another.","but that is not the most important thing, as there is really not a lot that can be learned in this way, although in this, as with anything else, a competent man will learn more than another.",192,0.1869,0.36,0.890449583530426,3,-0.9988548159599304
1907,"Nonetheless, the most
important thing is the lawyer's personal connections, that's where the
real value of taking counsel lies.","nonetheless, the most important thing is the lawyer's personal connections, that is where the real value of taking counsel lies.",129,0.1761,0.275,0.9725291728973389,3,0.9918412566184998
1908,"Now K. will most likely have already
learned from his own experience that, among its very lowest orders, the
court organisation does have its imperfections, the court is strictly
closed to the public, but staff who forget their duty or who take bribes
do, to some extent, show where the gaps are.","now k. will most likely have already learned from his own experience that, among its very lowest orders, the court organisation does have its imperfections, the court is strictly closed to the public, but staff who forget their duty or who take bribes do, to some extent, show where the gaps are.",300,-0.51,0.19999999999999998,-0.9968741536140442,3,0.984650194644928
1909,"This is where most lawyers
will push their way in, this is where bribes are paid and information
extracted, there have even, in earlier times at least, been incidents
where documents have been stolen.","this is where most lawyers will push their way in, this is where bribes are paid and information extracted, there have even, in earlier times at least, been incidents where documents have been stolen.",203,-0.4939,0.06666666666666667,-0.9909964799880981,5,-0.9931071996688843
1910,"There's no denying that some
surprisingly favourable results have been attained for the accused in
this way, for a limited time, and these petty advocates then strut to
and fro on the basis of them and attract new clients, but for the
further course of the proceedings it signifies either nothing or nothing
good.","there is no denying that some surprisingly favourable results have been attained for the accused in this way, for a limited time, and these petty advocates then strut to and fro on the basis of them and attract new clients, but for the further course of the proceedings it signifies either nothing or nothing good.",318,0.455,0.292987012987013,-0.9992448687553406,2,-0.9995061159133911
1911,"The only things of real value are honest personal contacts,
contacts with higher officials, albeit higher officials of the lower
grades, you understand.","the only things of real value are honest personal contacts, contacts with higher officials, albeit higher officials of the lower grades, you understand.",154,0.5423,0.21666666666666667,-0.9903752207756042,4,-0.9831599593162537
1912,"That is the only way the progress of the trial
can be influenced, hardly noticeable at first, it's true, but from then
on it becomes more and more visible.","that is the only way the progress of the trial can be influenced, hardly noticeable at first, it is true, but from then on it becomes more and more visible.",157,0.4215,0.21805555555555556,-0.8939844965934753,3,0.9954346418380737
1913,"There are, of course, not many
lawyers who can do this, and K. has made a very good choice in this
matter.","there are, of course, not many lawyers who can do this, and k. has made a very good choice in this matter.",108,0.5136,0.32999999999999996,0.9983590841293335,4,0.998659074306488
1914,"There were probably no more than one or two who had as many
contacts as Dr. Huld, but they don't bother with the company of the
lawyers' room and have nothing to do with it.","there were probably no more than one or two who had as many contacts as dr. huld, but they do not bother with the company of the lawyers' room and have nothing to do with it.",175,0.2392,0.125,-0.9924889802932739,2,-0.999218761920929
1915,"This means they have all
the less contact with the court officials.",this means they have all the less contact with the court officials.,68,0.0,-0.16666666666666666,-0.999322772026062,3,-0.9994862675666809
1916,"It is not at all necessary
for Dr. Huld to go to the court, wait in the ante-rooms for the
examining judges to turn up, if they turn up, and try to achieve
something which, according to the judges' mood is usually more apparent
than real and most often not even that.","it is not at all necessary for dr. huld to go to the court, wait in the ante-rooms for the examining judges to turn up, if they turn up, and try to achieve something which, according to the judges' mood is usually more apparent than real and most often not even that.",271,0.0,0.25,-0.9983199238777161,2,-0.9986286759376526
1917,"No, K. has seen for himself that
the court officials, including some who are quite high up, come forward
without being asked, are glad to give information which is fully open or
at least easy to understand, they discuss the next stages in the
proceedings, in fact in some cases they can be won over and are quite
willing to adopt the other person's point of view.","no, k. has seen for himself that the court officials, including some who are quite high up, come forward without being asked, are glad to give information which is fully open or at least easy to understand, they discuss the next stages in the proceedings, in fact in some cases they can be won over and are quite willing to adopt the other person's point of view.",368,0.8901,0.11479166666666668,0.9958620667457581,3,0.9986111521720886
1918,"However, when this
happens, you should never trust them too far, as however firmly they may
have declared this new point of view in favour of the defendant they
might well go straight back to their offices and write a report for the
court that says just the opposite, and might well be even harder on the
defendant than the original view, the one they insist they've been fully
dissuaded from.","however, when this happens, you should never trust them too far, as however firmly they may have declared this new point of view in favour of the defendant they might well go straight back to their offices and write a report for the court that says just the opposite, and might well be even harder on the defendant than the original view, the one they insist they have been fully dissuaded from.",399,0.7648,0.06392045454545454,-0.9995420575141907,2,-0.9968960285186768
1919,"And, of course, there's no way of defending yourself
from this, something said in private is indeed in private and cannot
then be used in public, it's not something that makes it easy for the
defence to keep those gentlemen's favour.","and, of course, there is no way of defending yourself from this, something said in private is indeed in private and cannot then be used in public, it is not something that makes it easy for the defence to keep those gentlemen's favour.",236,0.6124,0.10833333333333334,-0.9979971051216125,2,-0.9994730353355408
1920,"On the other hand, it's also
true that the gentlemen don't become involved with the defence--which
will of course be done with great expertise--just for philanthropic
reasons or in order to be friendly, in some respects it would be truer
to say that they, too, have it allocated to them.","on the other hand, it is also true that the gentlemen do not become involved with the defence--which will of course be done with great expertise--just for philanthropic reasons or in order to be friendly, in some respects it would be truer to say that they, too, have it allocated to them.",291,0.9524,0.35,0.8085620403289795,3,0.994533896446228
1921,"This is where the
disadvantages of a court structure that, right from the start,
stipulates that all proceedings take place in private, come into force.","this is where the disadvantages of a court structure that, right from the start, stipulates that all proceedings take place in private, come into force.",154,-0.4019,0.14285714285714285,-0.9982836246490479,3,-0.9974405169487
1922,"In normal, mediocre trials its officials have contact with the public,
and they're very well equipped for it, but here they don't; normal
trials run their course all by themselves, almost, and just need a nudge
here and there; but when they're faced with cases that are especially
difficult they're as lost as they often are with ones that are very
simple; they're forced to spend all their time, day and night, with
their laws, and so they don't have the right feel for human
relationships, and that's a serious shortcoming in cases like this.","in normal, mediocre trials its officials have contact with the public, and they are very well equipped for it, but here they do not; normal trials run their course all by themselves, almost, and just need a nudge here and there; but when they are faced with cases that are especially difficult they are as lost as they often are with ones that are very simple; they are forced to spend all their time, day and night, with their laws, and so they do not have the right feel for human relationships, and that is a serious shortcoming in cases like this.",551,-0.7988,-0.14296536796536796,-0.9995270371437073,2,-0.9994690418243408
1923,"That's when they come for advice to the lawyer, with a servant behind
them carrying the documents which normally are kept so secret.","that is when they come for advice to the lawyer, with a servant behind them carrying the documents which normally are kept so secret.",133,0.0,-0.21666666666666667,-0.9365919828414917,3,0.995982825756073
1924,"You could
have seen many gentlemen at this window, gentlemen of whom you would
least expect it, staring out this window in despair on the street below
while the lawyer is at his desk studying the documents so that he can
give them good advice.","you could have seen many gentlemen at this window, gentlemen of whom you would least expect it, staring out this window in despair on the street below while the lawyer is at his desk studying the documents so that he can give them good advice.",247,0.1531,0.3,-0.9916189312934875,2,-0.99920254945755
1925,"And at times like that it's also possible to see
how exceptionally seriously these gentlemen take their professions and
how they are thrown into great confusion by difficulties which it's just
not in their natures to overcome.",and at times like that it is also possible to see how exceptionally seriously these gentlemen take their professions and how they are thrown into great confusion by difficulties which it is just not in their natures to overcome.,229,0.2975,0.15555555555555559,-0.7946471571922302,4,0.9980985522270203
1926,"But they're not in an easy position,
to regard their positions as easy would be to do them an injustice.","but they are not in an easy position, to regard their positions as easy would be to do them an injustice.",105,-0.6496,0.43333333333333335,-0.9919764995574951,3,0.9866057634353638
1927,"The
different ranks and hierarchies of the court are endless, and even
someone who knows his way around them cannot always tell what's going to
happen.","the different ranks and hierarchies of the court are endless, and even someone who knows his way around them cannot always tell what is going to happen.",154,0.0,-0.0625,-0.9985339641571045,5,-0.9941060543060303
1928,"But even for the junior officials, the proceedings in the
courtrooms are usually kept secret, so they are hardly able to see how
the cases they work with proceed, court affairs appear in their range of
vision often without their knowing where they come from and they move on
further without their learning where they go.","but even for the junior officials, the proceedings in the courtrooms are usually kept secret, so they are hardly able to see how the cases they work with proceed, court affairs appear in their range of vision often without their knowing where they come from and they move on further without their learning where they go.",324,0.3612,-0.037500000000000006,-0.9978553056716919,3,-0.9956154227256775
1929,"So civil servants like
this are not able to learn the things you can learn from studying the
successive stages that individual trials go through, the final verdict
or the reasons for it.","so civil servants like this are not able to learn the things you can learn from studying the successive stages that individual trials go through, the final verdict or the reasons for it.",189,0.6666,-0.08333333333333333,-0.9987929463386536,2,-0.9994866251945496
1930,"They're only allowed to deal with that part of
the trial which the law allocates them, and they usually know less about
the results of their work after it's left them than the defence does,
even though the defence will usually stay in contact with the accused
until the trial is nearly at its end, so that the court officials can
learn many useful things from the defence.","they are only allowed to deal with that part of the trial which the law allocates them, and they usually know less about the results of their work after it is left them than the defence does, even though the defence will usually stay in contact with the accused until the trial is nearly at its end, so that the court officials can learn many useful things from the defence.",377,0.4404,0.029166666666666667,-0.996950089931488,3,-0.998582124710083
1931,"Bearing all this in mind,
does it still surprise K. that the officials are irritated and often
express themselves about the litigants in unflattering ways--which is an
experience shared by everyone.","bearing all this in mind, does it still surprise k. that the officials are irritated and often express themselves about the litigants in unflattering ways--which is an experience shared by everyone.",201,0.128,0.0,0.9951410293579102,4,-0.9958949685096741
1932,"All the officials are irritated, even
when they appear calm.","all the officials are irritated, even when they appear calm.",61,-0.1779,0.30000000000000004,-0.9972220659255981,2,-0.9994620680809021
1933,"This causes many difficulties for the junior
advocates, of course.","this causes many difficulties for the junior advocates, of course.",67,-0.296,0.5,-0.9987855553627014,2,-0.9980003237724304
1934,"There is a story, for instance, that has very much
the ring of truth about it.","there is a story, for instance, that has very much the ring of truth about it.",79,0.3182,0.26,0.9963066577911377,3,0.9949539303779602
1935,"It goes like this: One of the older
officials, a good and peaceful man, was dealing with a difficult matter
for the court which had become very confused, especially thanks to the
contributions from the lawyers.","it goes like this: one of the older officials, a good and peaceful man, was dealing with a difficult matter for the court which had become very confused, especially thanks to the contributions from the lawyers.",213,0.7943,0.08277777777777778,0.9982582330703735,4,0.9951246380805969
1936,"He had been studying it for a day and a
night without a break--as these officials are indeed hard working,
no-one works as hard as they do.","he had been studying it for a day and a night without a break--as these officials are indeed hard working, no-one works as hard as they do.",141,-0.2023,-0.2916666666666667,-0.9899229407310486,2,0.9983451962471008
1937,"When it was nearly morning, and he had
been working for twenty-four hours with probably very little result, he
went to the front entrance, waited there in ambush, and every time a
lawyer tried to enter the building he would throw him down the steps.","when it was nearly morning, and he had been working for twenty-four hours with probably very little result, he went to the front entrance, waited there in ambush, and every time a lawyer tried to enter the building he would throw him down the steps.",252,0.0,-0.09976851851851853,-0.9987598657608032,1,-0.9994975328445435
1938,"The lawyers gathered together down in front of the steps and discussed
with each other what they should do; on the one hand they had actually
no right to be allowed into the building so that there was hardly
anything that they could legally do to the official and, as I've already
mentioned, they would have to be careful not to set all the officials
against them.","the lawyers gathered together down in front of the steps and discussed with each other what they should do; on the one hand they had actually no right to be allowed into the building so that there was hardly anything that they could legally do to the official and, as i have already mentioned, they would have to be careful not to set all the officials against them.",369,0.4588,-0.1025132275132275,-0.9944166541099548,3,0.9894160628318787
1939,"On the other hand, any day not spent in court is a day
lost for them and it was a matter of some importance to force their way
inside.","on the other hand, any day not spent in court is a day lost for them and it was a matter of some importance to force their way inside.",136,0.5423,-0.0375,0.982695460319519,3,0.9895417094230652
1940,"In the end, they agreed that they would try to tire the old man
out.","in the end, they agreed that they would try to tire the old man out.",69,0.2732,0.1,-0.9903199076652527,3,-0.9973045587539673
1941,"One lawyer after another was sent out to run up the steps and let
himself be thrown down again, offering what resistance he could as long
as it was passive resistance, and his colleagues would catch him at the
bottom of the steps.","one lawyer after another was sent out to run up the steps and let himself be thrown down again, offering what resistance he could as long as it was passive resistance, and his colleagues would catch him at the bottom of the steps.",233,0.2023,-0.1027777777777778,-0.9874322414398193,1,-0.999427318572998
1942,"That went on for about an hour until the old
gentleman, who was already exhausted from working all night, was very
tired and went back to his office.","that went on for about an hour until the old gentleman, who was already exhausted from working all night, was very tired and went back to his office.",151,-0.6901,-0.20500000000000002,-0.9985847473144531,2,-0.9988529086112976
1943,"Those who were at the bottom of the
steps could not believe it at first, so they sent somebody out to go and
look behind the door to see if there really was no-one there, and only
then did they all gather together and probably didn't even dare to
complain, as it's far from being the lawyers' job to introduce any
improvements in the court system, or even to want to.","those who were at the bottom of the steps could not believe it at first, so they sent somebody out to go and look behind the door to see if there really was no-one there, and only then did they all gather together and probably did not even dare to complain, as it is far from being the lawyers' job to introduce any improvements in the court system, or even to want to.",372,0.0258,0.03,-0.9988301396369934,2,-0.9990333318710327
1944,"Even the most
junior lawyer can understand the relationship there to some extent, but
one significant point is that almost every defendant, even very simple
people, begins to think of suggestions for improving the court as soon
as his proceedings have begun, many of them often even spend time and
energy on the matter that could be spent far better elsewhere.","even the most junior lawyer can understand the relationship there to some extent, but one significant point is that almost every defendant, even very simple people, begins to think of suggestions for improving the court as soon as his proceedings have begun, many of them often even spend time and energy on the matter that could be spent far better elsewhere.",365,0.9109,0.26785714285714285,-0.9773311614990234,3,-0.997786283493042
1945,"The only
right thing to do is to learn how to deal with the situation as it is.",the only right thing to do is to learn how to deal with the situation as it is.,80,0.0,0.14285714285714285,-0.9915627837181091,4,0.9977864027023315
1946,"Even if it were possible to improve any detail of it--which is anyway no
more than superstitious nonsense--the best that they could achieve,
although doing themselves incalculable harm in the process, is that they
will have attracted the special attention of the officials for any case
that comes up in the future, and the officials are always ready to seek
revenge.","even if it were possible to improve any detail of it--which is anyway no more than superstitious nonsense--the best that they could achieve, although doing themselves incalculable harm in the process, is that they will have attracted the special attention of the officials for any case that comes up in the future, and the officials are always ready to seek revenge.",371,0.7184,0.186734693877551,0.9914243221282959,4,-0.9994308948516846
1947,Never attract attention to yourself!,never attract attention to yourself!,36,-0.3404,0.0,-0.999607264995575,1,-0.9985899925231934
1948,"Stay calm, however much it
goes against your character!","stay calm, however much it goes against your character!",56,0.3802,0.275,-0.9182283282279968,3,0.9983249306678772
1949,"Try to gain some insight into the size of
the court organism and how, to some extent, it remains in a state of
suspension, and that even if you alter something in one place you'll
draw the ground out from under your feet and might fall, whereas if an
enormous organism like the court is disrupted in any one place it finds
it easy to provide a substitute for itself somewhere else.","try to gain some insight into the size of the court organism and how, to some extent, it remains in a state of suspension, and that even if you alter something in one place you will draw the ground out from under your feet and might fall, whereas if an enormous organism like the court is disrupted in any one place it finds it easy to provide a substitute for itself somewhere else.",386,0.8434,0.21666666666666667,-0.9990233778953552,3,0.9976380467414856
1950,"Everything is
connected with everything else and will continue without any change or
else, which is quite probable, even more closed, more attentive, more
strict, more malevolent.","everything is connected with everything else and will continue without any change or else, which is quite probable, even more closed, more attentive, more strict, more malevolent.",182,0.0,0.21428571428571427,-0.9922570586204529,5,0.9864494204521179
1951,"So it's best to leave the work to the lawyers
and not to keep disturbing them.",so it is best to leave the work to the lawyers and not to keep disturbing them.,79,0.7885,0.25,-0.9995126128196716,3,-0.9989087581634521
1952,"It doesn't do much good to make
accusations, especially if you can't make it clear what they're based on
and their full significance, but it must be said that K. caused a great
deal of harm to his own case by his behaviour towards the office
director, he was a very influential man but now he might as well be
struck off the list of those who might do anything for K. If the trial
is mentioned, even just in passing, it's quite obvious that he's
ignoring it.","it does not do much good to make accusations, especially if you cannot make it clear what they are based on and their full significance, but it must be said that k. caused a great deal of harm to his own case by his behaviour towards the office director, he was a very influential man but now he might as well be struck off the list of those who might do anything for k. if the trial is mentioned, even just in passing, it is quite obvious that he is ignoring it.",465,0.1013,0.34375,-0.9997286200523376,3,-0.9993677139282227
1953,These officials are in many ways just like children.,these officials are in many ways just like children.,52,0.3612,0.5,0.8340389728546143,5,-0.9981147646903992
1954,"Often,
something quite harmless--although K.'s behaviour could unfortunately
not be called harmless--will leave them feeling so offended that they
will even stop talking with good friends of theirs, they turn away when
they see them and do everything they can to oppose them.","often, something quite harmless--although k.'s behaviour could unfortunately not be called harmless--will leave them feeling so offended that they will even stop talking with good friends of theirs, they turn away when they see them and do everything they can to oppose them.",279,0.0216,0.475,-0.9781727194786072,2,-0.9989668130874634
1955,"But then, with
no particular reason, surprisingly enough, some little joke that was
only ever attempted because everything seemed so hopeless will make them
laugh and they'll be reconciled.","but then, with no particular reason, surprisingly enough, some little joke that was only ever attempted because everything seemed so hopeless will make them laugh and they will be reconciled.",192,0.2409,0.0058333333333333345,-0.9088946580886841,3,-0.9781754612922668
1956,"It's both difficult and hard at the
same time to deal with them, and there's hardly any reason for it.","it is both difficult and hard at the same time to deal with them, and there is hardly any reason for it.",103,-0.4404,-0.27083333333333337,-0.99976646900177,2,-0.9995015859603882
1957,"It's
sometimes quite astonishing that a single, average life is enough to
encompass so much that it's at all possible ever to have any success in
one's work here.","it is sometimes quite astonishing that a single, average life is enough to encompass so much that it is at all possible ever to have any success in one's work here.",165,0.5719,0.11122448979591837,0.9976509213447571,4,0.9969725012779236
1958,"On the other hand, there are also dark moments, such as
everyone has, when you think you've achieved nothing at all, when it
seems that the only trials to come to a good end are those that were
determined to have a good end from the start and would do so without any
help, while all the others are lost despite all the running to and fro,
all the effort, all the little, apparent successes that gave such joy.","on the other hand, there are also dark moments, such as everyone has, when you think you have achieved nothing at all, when it seems that the only trials to come to a good end are those that were determined to have a good end from the start and would do so without any help, while all the others are lost despite all the running to and fro, all the effort, all the little, apparent successes that gave such joy.",414,0.9287,0.17875000000000002,-0.9919854998588562,4,-0.9896753430366516
1959,"Then you no longer feel very sure of anything and, if asked about a
trial that was doing well by its own nature but which was turned for the
worse because you assisted in it, would not even dare deny that.","then you no longer feel very sure of anything and, if asked about a trial that was doing well by its own nature but which was turned for the worse because you assisted in it, would not even dare deny that.",207,-0.2142,0.2833333333333333,-0.9985862374305725,2,-0.9907233119010925
1960,"And
even that is a kind of self-confidence, but then it's the only one
that's left.","and even that is a kind of self-confidence, but then it is the only one that is left.",85,0.0,0.19999999999999998,-0.9969013333320618,3,-0.9896970987319946
1961,"Lawyers are especially vulnerable to fits of depression of
that sort--and they are no more than fits of depression of course--when
a case is suddenly taken out of their hands after they've been
conducting it satisfactorily for some time.",lawyers are especially vulnerable to fits of depression of that sort--and they are no more than fits of depression of course--when a case is suddenly taken out of their hands after they have been conducting it satisfactorily for some time.,240,-0.8479,-0.4166666666666667,-0.9949293732643127,2,-0.9974083304405212
1962,"That's probably the worst
that can happen to a lawyer.",that is probably the worst that can happen to a lawyer.,55,-0.6249,-1.0,-0.9997984766960144,1,-0.9987773895263672
1963,"It's not that the accused takes the case
away from him, that hardly ever happens, once a defendant has taken on
a certain lawyer he has to stay with him whatever happens.","it is not that the accused takes the case away from him, that hardly ever happens, once a defendant has taken on a certain lawyer he has to stay with him whatever happens.",172,0.4567,-0.038690476190476206,-0.9905294179916382,1,0.9947731494903564
1964,"How could he
ever carry on by himself after he's taken on help from a lawyer?",how could he ever carry on by himself after he is taken on help from a lawyer?,78,0.4019,0.0,-0.9993000626564026,1,-0.9994699954986572
1965,"No,
that just doesn't happen, but what does sometimes happen is that the
trial takes on a course where the lawyer may not go along with it.","no, that just does not happen, but what does sometimes happen is that the trial takes on a course where the lawyer may not go along with it.",141,0.0,0.0,-0.9814950823783875,3,-0.9959416389465332
1966,"Client and trial are both simply taken away from the lawyer; and then
even contact with the court officials won't help, however good they are,
as they don't know anything themselves.","client and trial are both simply taken away from the lawyer; and then even contact with the court officials will not help, however good they are, as they do not know anything themselves.",184,-0.5667,0.35,-0.997285783290863,3,-0.999508261680603
1967,"The trial will have entered a
stage where no more help can be given, where it's being processed in
courts to which no-one has any access, where the defendant cannot even
be contacted by his lawyer.","the trial will have entered a stage where no more help can be given, where it is being processed in courts to which no-one has any access, where the defendant cannot even be contacted by his lawyer.",200,-0.5791,-0.25,-0.9997621178627014,1,-0.9994949102401733
1968,"You come home one day and find all the
documents you've submitted, which you've worked hard to create and which
you had the best hopes for, lying on the desk, they've been sent back as
they can't be carried through to the next stage in the trial, they're
just worthless scraps of paper.","you come home one day and find all the documents you have submitted, which you have worked hard to create and which you had the best hopes for, lying on the desk, they have been sent back as they cannot be carried through to the next stage in the trial, they are just worthless scraps of paper.",290,0.34,-0.018333333333333358,-0.9997434616088867,1,-0.9995037913322449
1969,"It doesn't mean that the case has been
lost, not at all, or at least there is no decisive reason for supposing
so, it's just that you don't know anything more about the case and won't
be told anything of what's happening.","it does not mean that the case has been lost, not at all, or at least there is no decisive reason for supposing so, it is just that you do not know anything more about the case and will not be told anything of what is happening.",224,-0.4526,0.11875000000000001,-0.9991661906242371,2,-0.9993931651115417
1970,"Well, cases like that are the
exceptions, I'm glad to say, and even if K.'s trial is one of them, it's
still, for the time being, a long way off.","well, cases like that are the exceptions, i am glad to say, and even if k.'s trial is one of them, it is still, for the time being, a long way off.",147,0.765,0.225,-0.9979226589202881,4,-0.9884992837905884
1971,"But there was still plenty of
opportunity for lawyers to get to work, and K. could be sure they would
be made use of.","but there was still plenty of opportunity for lawyers to get to work, and k. could be sure they would be made use of.",119,0.7684,0.5,0.9673725962638855,3,0.995079755783081
1972,"As he had said, the time for submitting documents was
still in the future and there was no rush to prepare them, it was much
more important to start the initial discussions with the appropriate
officials, and they had already taken place.","as he had said, the time for submitting documents was still in the future and there was no rush to prepare them, it was much more important to start the initial discussions with the appropriate officials, and they had already taken place.",241,-0.0276,0.27999999999999997,-0.9927878975868225,4,0.994626522064209
1973,"With varying degrees of
success, it must be said.","with varying degrees of success, it must be said.",50,0.5719,0.3,0.9992601871490479,4,0.9864268898963928
1974,"It was much better not to give away any
details before their time, as in that way K. could only be influenced
unfavourably and his hopes might be raised or he might be made too
anxious, better just to say that some individuals have spoken very
favourably and shown themselves very willing to help, although others
have spoken less favourably, but even they have not in any way refused
to help.","it was much better not to give away any details before their time, as in that way k. could only be influenced unfavourably and his hopes might be raised or he might be made too anxious, better just to say that some individuals have spoken very favourably and shown themselves very willing to help, although others have spoken less favourably, but even they have not in any way refused to help.",399,0.7212,0.1583333333333333,-0.9932606220245361,2,0.992648184299469
1975,"So all in all, the results are very encouraging, only you
should certainly not draw any particular conclusions as all preliminary
proceedings begin in the same way and it was only the way they developed
further that would show what the value of these preliminary proceedings
has been.","so all in all, the results are very encouraging, only you should certainly not draw any particular conclusions as all preliminary proceedings begin in the same way and it was only the way they developed further that would show what the value of these preliminary proceedings has been.",288,0.8173,0.0449404761904762,0.9980851411819458,4,0.9956589937210083
1976,"Anyway, nothing has been lost yet, and if we can succeed in
getting the office director, despite everything, on our side--and
several actions have been undertaken to this end--then everything is a
clean wound, as a surgeon would say, and we can wait for the results
with some comfort.","anyway, nothing has been lost yet, and if we can succeed in getting the office director, despite everything, on our side--and several actions have been undertaken to this end--then everything is a clean wound, as a surgeon would say, and we can wait for the results with some comfort.",288,0.8542,0.18333333333333335,-0.9789181351661682,4,-0.9678374528884888
1977,When he started talking on in this way the lawyer was quite tireless.,when he started talking on in this way the lawyer was quite tireless.,69,0.0,0.0,-0.6644418239593506,1,-0.9968482255935669
1978,He went through it all again every time K. went to see him.,he went through it all again every time k. went to see him.,59,0.0,0.0,-0.9866674542427063,5,-0.999428391456604
1979,"There was
always some progress, but he could never be told what sort of progress
it was.","there was always some progress, but he could never be told what sort of progress it was.",90,0.6322,0.0,0.9754245281219482,3,-0.9994893670082092
1980,"The first set of documents to be submitted were being worked on
but still not ready, which usually turned out to be a great advantage
the next time K. went to see him as the earlier occasion would have
been a very bad time to put them in, which they could not then have
known.","the first set of documents to be submitted were being worked on but still not ready, which usually turned out to be a great advantage the next time k. went to see him as the earlier occasion would have been a very bad time to put them in, which they could not then have known.",280,0.0761,-0.029999999999999964,-0.9863513112068176,2,0.9940266013145447
1981,"If K., stupefied from all this talking, ever pointed out that
even considering all these difficulties progress was very slow, the
lawyer would object that progress was not slow at all, but that they
might have progressed far further if K. had come to him at the right
time.","if k., stupefied from all this talking, ever pointed out that even considering all these difficulties progress was very slow, the lawyer would object that progress was not slow at all, but that they might have progressed far further if k. had come to him at the right time.",277,0.296,0.02914285714285713,-0.9902677536010742,2,-0.99857497215271
1982,"But he had come to him late and that lateness would bring still
further difficulties, and not only where time was concerned.","but he had come to him late and that lateness would bring still further difficulties, and not only where time was concerned.",125,-0.4215,-0.09999999999999999,-0.9960192441940308,3,-0.9983925223350525
1983,"The only
welcome interruption during these visits was always when Leni contrived
to bring the lawyer his tea while K. was there.",the only welcome interruption during these visits was always when leni contrived to bring the lawyer his tea while k. was there.,130,0.128,0.10000000000000002,-0.9951509833335876,4,-0.9994260668754578
1984,"Then she would stand
behind K.--pretending to watch the lawyer as he bent greedily over his
cup, poured the tea in and drank--and secretly let K. hold her hand.","then she would stand behind k.--pretending to watch the lawyer as he bent greedily over his cup, poured the tea in and drank--and secretly let k. hold her hand.",162,0.0772,-0.4,0.9339966773986816,2,-0.9904993772506714
1985,There was always complete silence.,there was always complete silence.,34,0.0,0.1,-0.9937644600868225,1,-0.9994323253631592
1986,The lawyer drank.,the lawyer drank.,17,0.0,0.0,-0.8013032078742981,1,-0.9964085817337036
1987,"K. squeezed Leni's
hand and Leni would sometimes dare to gently stroke K.'s hair.",k. squeezed leni's hand and leni would sometimes dare to gently stroke k.'s hair.,82,0.7351,0.2,0.9977198243141174,2,0.9971421957015991
1988,"""Still
here, are you?""","""still here, are you?""",23,0.0,0.0,0.9883250594139099,3,0.9844580888748169
1989,the lawyer would ask when he was ready.,the lawyer would ask when he was ready.,39,0.3612,0.2,-0.9833139181137085,3,-0.9953901767730713
1990,"""I wanted to
take the dishes away,"" said Leni, they would give each other's hands a
final squeeze, the lawyer would wipe his mouth and then start talking at
K. again with renewed energy.","""i wanted to take the dishes away,"" said leni, they would give each other's hands a final squeeze, the lawyer would wipe his mouth and then start talking at k. again with renewed energy.",189,0.2732,-0.0625,0.9994394183158875,5,0.9983338117599487
1991,Was the lawyer trying to comfort K. or to confuse him?,was the lawyer trying to comfort k. or to confuse him?,54,0.1531,0.0,-0.9994896650314331,2,-0.9981168508529663
1992,"K. could not
tell, but it seemed clear to him that his defence was not in good
hands.","k. could not tell, but it seemed clear to him that his defence was not in good hands.",87,0.2242,0.39999999999999997,-0.9997829794883728,3,-0.9989049434661865
1993,"Maybe everything the lawyer said was quite right, even though he
obviously wanted to make himself as conspicuous as possible and
probably had never even taken on a case as important as he said K.'s
was.","maybe everything the lawyer said was quite right, even though he obviously wanted to make himself as conspicuous as possible and probably had never even taken on a case as important as he said k.'s was.",205,0.2023,0.17142857142857143,-0.9926339387893677,3,-0.9982231259346008
1994,"But it was still suspicious how he continually mentioned his
personal contacts with the civil servants.",but it was still suspicious how he continually mentioned his personal contacts with the civil servants.,104,-0.5023,0.0,-0.9960806965827942,3,-0.9968951940536499
1995,"Were they to be exploited
solely for K.'s benefit.",were they to be exploited solely for k.'s benefit.,51,0.0,0.0,-0.9905982613563538,2,-0.9968008399009705
1996,"The lawyer never forgot to mention that they
were dealing only with junior officials, which meant officials who were
dependent on others, and the direction taken in each trial could be
important for their own furtherment.","the lawyer never forgot to mention that they were dealing only with junior officials, which meant officials who were dependent on others, and the direction taken in each trial could be important for their own furtherment.",224,0.2023,0.3333333333333333,0.9900656342506409,3,-0.9813999533653259
1997,"Could it be that they were making
use of the lawyer to turn trials in a certain direction, which would,
of course, always be at the cost of the defendant.","could it be that they were making use of the lawyer to turn trials in a certain direction, which would, of course, always be at the cost of the defendant.",156,0.2732,0.21428571428571427,-0.997733473777771,3,-0.9954314827919006
